iter	RMSE
186	0.08305837038
187	0.08301098319
188	0.08295495031
189	0.0829021804
190	0.08284748475
191	0.08277975698
192	0.08273180909
193	0.08267700485
194	0.08261253808
195	0.08254616154
196	0.08250096663
197	0.08244549126
198	0.08239592802
199	0.08233828794
200	0.08228279414
201	0.08224322329
202	0.08219451075
203	0.08214847366
204	0.08208963692
205	0.0820473462
206	0.08200399314
207	0.08196802532
208	0.08191546221
209	0.08184556939
210	0.08179220132
211	0.08172990063
212	0.08168013735
213	0.08164397983
214	0.08156094388
215	0.08149914196
216	0.08144273172
217	0.08138373312
218	0.08133673347
219	0.08128264035
220	0.08121251842
221	0.08116039374
222	0.08110410723
223	0.0810422475
224	0.08099487797
225	0.08095333634
226	0.08090127768
227	0.0808361521
228	0.08078441864
229	0.08071477169
230	0.08066839308
231	0.08062396632
232	0.08058725493
233	0.08053470122
234	0.08048867376
235	0.08042904584
236	0.08037887765
237	0.08033562662
238	0.08028524905
239	0.08024575348
240	0.08019754423
241	0.08015596567
242	0.08011018141
243	0.08006203363
244	0.08001875111
245	0.07997504846
246	0.07992805226
247	0.07987470829
248	0.07981600935
249	0.07975707793
250	0.07971902896
251	0.07968398277
252	0.07962836899
253	0.0795926537
254	0.07953025131
255	0.079483864
256	0.07941342383
257	0.07935169991
258	0.07930605276
259	0.07925011737
260	0.07920969615
261	0.07917182713
262	0.07912997255
263	0.07908471144
264	0.0790277646
265	0.07898111534
266	0.07893477717
267	0.07887566446
268	0.07882965178
269	0.07876634797
270	0.07871261568
271	0.07865710055
272	0.07859976523
273	0.07856697924
274	0.07851731896
275	0.07846885429
276	0.0784055631
277	0.07836258948
278	0.07833235266
279	0.07829687387
280	0.07824954832
281	0.07821142201
282	0.07815696411
283	0.07810719714
284	0.07806708757
285	0.07803507223
286	0.07798292622
287	0.0779275282
288	0.07788805848
289	0.0778457678
290	0.07780021128
291	0.07776007376
292	0.07770881283
293	0.07765811936
294	0.07763029519
295	0.07759370047
296	0.07755405207
297	0.07750821242
298	0.07747985362
299	0.07743299404
300	0.07738528764
301	0.0773538321
302	0.07730531755
303	0.07725595893
304	0.07723037289
305	0.07717834588
306	0.07713971944
307	0.07709211436
308	0.07706415316
309	0.07702452371
310	0.07698666081
311	0.07695114154
312	0.07690106477
313	0.07685017704
314	0.07679970157
315	0.0767580206
316	0.07671068782
317	0.07667665232
318	0.07663441006
319	0.07658770885
320	0.07655203011
321	0.07649877478
322	0.07646756037
323	0.07642802983
324	0.07637780397
325	0.07634533457
326	0.07630125247
327	0.07625777646
328	0.07621834458
329	0.07618041765
330	0.07614449717
331	0.07609984345
332	0.07606660789
333	0.07602203642
334	0.07597659029
335	0.07593739968
336	0.07589881361
337	0.07586455133
338	0.07582848228
339	0.07578961897
340	0.0757537983
341	0.07572115588
342	0.07564734536
343	0.07560902968
344	0.07555395429
345	0.07549957471
346	0.07545637601
347	0.07542197054
348	0.07539650377
349	0.07534278671
350	0.07528737275
351	0.07524934291
352	0.07521235262
353	0.07516549288
354	0.07514874256
355	0.07510685777
356	0.07505227282
357	0.07500489799
358	0.07496420643
359	0.07492696512
360	0.07488362302
361	0.07485908836
362	0.07480750558
363	0.07475189247
364	0.07471812312
365	0.07467568125
366	0.07464659214
367	0.07461616913
368	0.0745738883
369	0.07453481683
370	0.07450433777
371	0.07447349602
372	0.07444053452
373	0.07439466281
374	0.07435137438
375	0.07430660892
376	0.0742731993
377	0.07422869968
378	0.07418291582
379	0.0741446503
380	0.07410791399
381	0.07404416304
382	0.07399589125
383	0.07394906585
384	0.07390932693
385	0.07386361703
386	0.07381515071
387	0.07378068352
388	0.07374635201
389	0.07370771778
390	0.07367378514
391	0.07363443919
392	0.07359956467
393	0.07356880662
394	0.0735323303
395	0.07350296336
396	0.07348443227
397	0.07344790729
398	0.07341113773
399	0.0733599041
400	0.07332641553
401	0.07329100389
402	0.07325391933
403	0.0732268016
404	0.07320006715
405	0.07316114644
406	0.07312220987
407	0.07307785125
408	0.07303584372
409	0.0729876296
410	0.07292618989
411	0.07288241941
412	0.07284225978
413	0.07280307142
414	0.07277853804
415	0.07272388578
416	0.07269424241
417	0.07264830692
418	0.07258966554
419	0.07254483609
420	0.07251348241
421	0.07248119741
422	0.07242796744
423	0.07237915838
424	0.07233593572
425	0.07230438207
426	0.07227489297
427	0.07224440523
428	0.07220554824
429	0.07215478246
430	0.07213290904
431	0.07209548587
432	0.07204864957
433	0.07201817626
434	0.07197246419
435	0.07193628807
436	0.07188873341
437	0.07184543525
438	0.07180607609
439	0.07175684402
440	0.07171781739
441	0.07167657417
442	0.07163283965
443	0.07159926539
444	0.07156626791
445	0.07153122128
446	0.0714963838
447	0.07144645442
448	0.07141666246
449	0.07138775343
450	0.07135660237
451	0.07132813303
452	0.07128262246
453	0.07124434415
454	0.07119979151
455	0.07115017201
456	0.07112862269
457	0.07108171114
458	0.07104232582
459	0.07100140889
460	0.0709674509
461	0.07092689387
462	0.07088180381
463	0.07086207705
464	0.07083073427
465	0.07080741306
466	0.07078463168
467	0.07076208956
468	0.0707371639
469	0.07069715381
470	0.0706665904
471	0.07063065814
472	0.0705940833
473	0.07056359132
474	0.070525337
475	0.07048166736
476	0.07043759039
477	0.07039132562
478	0.07036085669
479	0.07032225658
480	0.07029240205
481	0.07025904651
482	0.07023889244
483	0.07019778772
484	0.07017514527
485	0.07012953331
486	0.07007651243
487	0.07003151488
488	0.07000555905
489	0.06996965325
490	0.06992746864
491	0.06987904893
492	0.06983523546
493	0.06979812741
494	0.06977536968
495	0.06972429177
496	0.06966645389
497	0.06964180138
498	0.06959362673
499	0.0695687906
500	0.06951429667
501	0.0694873806
502	0.0694550853
503	0.06943251818
504	0.069400305
505	0.06935686621
506	0.06932373727
507	0.06929754807
508	0.06924852247
509	0.0692282015
510	0.06919394374
511	0.06916312554
512	0.06913002021
513	0.06908879998
514	0.06906651102
515	0.06903977858
516	0.0689930623
517	0.06896573385
518	0.06894100259
519	0.06892625931
520	0.06890025881
521	0.06887478232
522	0.06884051661
523	0.06882112079
524	0.06878896546
525	0.06876643515
526	0.06873543087
527	0.06870500461
528	0.06865257578
529	0.0686230254
530	0.06857877006
531	0.06854387723
532	0.06851025286
533	0.06848312203
534	0.06845772293
535	0.06842836492
536	0.06841137045
537	0.0683599768
538	0.0683327989
539	0.06830007007
540	0.06826553703
541	0.06823118818
542	0.0681917704
543	0.06815761557
544	0.0681302143
545	0.06810013469
546	0.06807518221
547	0.06802790074
548	0.06799545803
549	0.06795307359
550	0.06793623033
551	0.06789663261
552	0.06784137439
553	0.06778818979
554	0.06774337342
555	0.06771941189
556	0.06768680012
557	0.0676564452
558	0.06762992086
559	0.06759723533
560	0.06757943178
561	0.06755561677
562	0.06753139615
563	0.06746954196
564	0.06743092043
565	0.06740400043
566	0.06737565807
567	0.06735192964
568	0.06731520213
569	0.06729541627
570	0.06725418353
571	0.06721608854
572	0.06718773
573	0.06716713022
574	0.06714221069
575	0.06711948463
576	0.06707849535
577	0.06704285783
578	0.06699223431
579	0.06695068177
580	0.06690899676
581	0.06686597927
582	0.06684010676
583	0.06680736383
584	0.066783249
585	0.06675874548
586	0.06673575276
587	0.06668685182
588	0.06666375673
589	0.06663228128
590	0.06659127518
591	0.06656338127
592	0.06651766173
593	0.0664902095
594	0.06646422919
595	0.06641165324
596	0.06638215385
597	0.06634097882
598	0.06631316012
599	0.06628345177
600	0.06623940425
601	0.06621720935
602	0.06618172777
603	0.06613938207
604	0.06612008458
605	0.06609184245
606	0.06605209956
607	0.06601502977
608	0.06598087403
609	0.06595587566
610	0.06592770299
611	0.06588874219
612	0.06585148146
613	0.06581951175
614	0.0657872015
615	0.06576391259
616	0.0657310271
617	0.06570421317
618	0.06567415198
619	0.0656399399
620	0.06559275955
621	0.06555145868
622	0.06552807035
623	0.06549574565
624	0.06546591857
625	0.06543621097
626	0.06540802058
627	0.06538010637
628	0.06535818873
629	0.06532905111
630	0.06527860692
631	0.06525828346
632	0.06523315883
633	0.06518590413
634	0.06514519039
635	0.06510658095
636	0.06505476454
637	0.0650348334
638	0.0650031401
639	0.06498408244
640	0.06495060688
641	0.0649231847
642	0.06490074469
643	0.06487734972
644	0.06484355075
645	0.06480905881
646	0.06477072938
647	0.0647410796
648	0.06471796509
649	0.06468421057
650	0.06465747096
651	0.06463864484
652	0.06460703649
653	0.06455655142
654	0.06453669707
655	0.06450261195
656	0.06447225138
657	0.06443720874
658	0.06440727675
659	0.06437010724
660	0.06433537775
661	0.06430261576
662	0.06428160217
663	0.06424593834
664	0.06421972938
665	0.06419751582
666	0.06416638483
667	0.0641506368
668	0.06411617014
669	0.06407729804
670	0.06404373451
671	0.06403872758
672	0.06400782127
673	0.06396808535
674	0.06394365595
675	0.06391236192
676	0.06388707762
677	0.06384322795
678	0.06382399731
679	0.06377733302
680	0.06374501858
681	0.06370117714
682	0.06367596769
683	0.06365580939
684	0.06360724284
685	0.0635898973
686	0.06355284061
687	0.06352329633
688	0.06349604081
689	0.06346610942
690	0.06344834981
691	0.06343085212
692	0.0634094106
693	0.06337801072
694	0.06334482606
695	0.06331803923
696	0.06330190699
697	0.06326869229
698	0.0632488978
699	0.06322501759
700	0.06317924493
701	0.06313834711
702	0.06311001401
703	0.06308723569
704	0.0630431381
705	0.06302249723
706	0.06298646408
707	0.06295266901
708	0.06292477913
709	0.06290055629
710	0.06287251126
711	0.06284444716
712	0.06282333701
713	0.06280012267
714	0.06276845331
715	0.0627510167
716	0.06272014514
717	0.06270042891
718	0.06266403897
719	0.06263734083
720	0.06262417302
721	0.06260069385
722	0.06256836584
723	0.06253524509
724	0.06248600017
725	0.06246942613
726	0.06242732666
727	0.06239237733
728	0.06235689354
729	0.06233724791
730	0.06231469681
731	0.06228734862
732	0.06227242414
733	0.06223329636
734	0.06221347918
735	0.06218798262
736	0.06216650135
737	0.06214460201
738	0.06212081423
739	0.06207917259
740	0.06206488217
741	0.06201803822
742	0.06200145396
743	0.06197168764
744	0.0619392695
745	0.06191236679
746	0.06188782832
747	0.06184190851
748	0.06180926349
749	0.06178474405
750	0.06177265939
751	0.06174436925
752	0.06171278005
753	0.0616872238
754	0.06166564673
755	0.06162598413
756	0.06159997903
757	0.06157266314
758	0.06153152485
759	0.06150172888
760	0.06146821982
761	0.06144442752
762	0.06141858333
763	0.06139241369
764	0.06136065084
765	0.06134346104
766	0.06130392425
767	0.06127913294
768	0.06124908259
769	0.06121476354
770	0.06119176344
771	0.06116645688
772	0.06114246719
773	0.06111876098
774	0.06108710699
775	0.06105280234
776	0.06102163828
777	0.06099915841
778	0.06097489579
779	0.0609291412
780	0.06090300421
781	0.06087542463
782	0.06084634635
783	0.06082598766
784	0.06080071517
785	0.06078083596
786	0.06076106782
787	0.06073095598
788	0.06070837855
789	0.06068142784
790	0.06065111453
791	0.06061930482
792	0.06060485531
793	0.06056877679
794	0.06052992838
795	0.06050602218
796	0.06048427015
797	0.0604420081
798	0.06041586829
799	0.06039612719
800	0.06036130439
801	0.06034599605
802	0.0603144765
803	0.0602984294
804	0.06026705631
805	0.06024229572
806	0.06021742409
807	0.06020103141
808	0.06017193891
809	0.06014281486
810	0.06011595448
811	0.06009833952
812	0.0600761137
813	0.06004731719
814	0.06002152108
815	0.0600052969
816	0.05997437654
817	0.05995830746
818	0.05993838853
819	0.05990155523
820	0.05987318235
821	0.05984397258
822	0.05980439503
823	0.05978224644
824	0.05975976389
825	0.05972853089
826	0.05970306783
827	0.05968720516
828	0.05965561796
829	0.05962335571
830	0.05959057434
831	0.05954352718
832	0.05951265887
833	0.05947722528
834	0.05946122389
835	0.05944547767
836	0.05940876006
837	0.05938732307
838	0.05936636723
839	0.05933488928
840	0.05929850006
841	0.05926614425
842	0.05923693879
843	0.05920208296
844	0.05917791221
845	0.05914263572
846	0.05911199776
847	0.0590659205
848	0.05904392711
849	0.0590277924
850	0.0590034863
851	0.05897017042
852	0.05894605013
853	0.05893169428
854	0.05890981068
855	0.05888347024
856	0.05885802374
857	0.058824109
858	0.05878436429
859	0.05876096463
860	0.05873383195
861	0.05871429959
862	0.05868828332
863	0.05864645812
864	0.05862082487
865	0.05860264809
866	0.05857079543
867	0.05854929816
868	0.05852397933
869	0.05850067008
870	0.05847929369
871	0.0584516907
872	0.05842850677
873	0.0584151289
874	0.05839118074
875	0.05836610134
876	0.0583275434
877	0.05829586093
878	0.05828061984
879	0.05825785264
880	0.05822593634
881	0.05819021279
882	0.05817220589
883	0.05814555944
884	0.05812464155
885	0.05810034557
886	0.05808225663
887	0.05806009054
888	0.05803219955
889	0.05801114685
890	0.0579968518
891	0.05796975387
892	0.05795222435
893	0.05792783181
894	0.05791200243
895	0.05787678312
896	0.05785730003
897	0.05782081916
898	0.05779859832
899	0.0577767534
900	0.0577477923
901	0.05771482698
902	0.05767941702
903	0.05765816828
904	0.0576201025
905	0.05761046043
906	0.05758340545
907	0.05756281764
908	0.05753710984
909	0.05751347078
910	0.05749096753
911	0.05746340719
912	0.05744804227
913	0.0574156677
914	0.05738566907
915	0.0573630398
916	0.05733993131
917	0.05732019813
918	0.05728104635
919	0.05725751226
920	0.05723481526
921	0.05722424035
922	0.0571946989
923	0.05717522189
924	0.05715145494
925	0.05713935566
926	0.05711058746
927	0.05708665204
928	0.05706994023
929	0.0570420688
930	0.05701880777
931	0.05699876074
932	0.05697623148
933	0.05694368776
934	0.05693341826
935	0.05690695194
936	0.05689600995
937	0.05687165421
938	0.05685469048
939	0.05682678167
940	0.05680419836
941	0.05677743077
942	0.05675546263
943	0.05673496228
944	0.05671903894
945	0.05669534304
946	0.05667300818
947	0.05663775769
948	0.05660415916
949	0.05658077238
950	0.05656009362
951	0.05654388575
952	0.05651902798
953	0.05649251139
954	0.05647651451
955	0.05645229731
956	0.05641140266
957	0.05637623907
958	0.05634804183
959	0.05632288256
960	0.05629203817
961	0.05627999381
962	0.05625882763
963	0.05624663282
964	0.05622383338
965	0.05621374692
966	0.05618841956
967	0.05616312994
968	0.0561426883
969	0.05611648828
970	0.05609427927
971	0.0560657387
972	0.05603533202
973	0.05600471284
974	0.05597258907
975	0.05593925594
976	0.05590389424
977	0.05586530309
978	0.05584033841
979	0.05582604749
980	0.05581050549
981	0.05577949519
982	0.05575876754
983	0.05574301326
984	0.05572414124
985	0.05569055454
986	0.05565672016
987	0.0556264603
988	0.05558647721
989	0.05556985747
990	0.05554704165
991	0.05553710994
992	0.05552044604
993	0.05550107694
994	0.05547649897
995	0.05543917992
996	0.05542306508
997	0.05540901239
998	0.05539100932
999	0.05537087154
